src_pmid	burst_year	threshold	time_period	Avg. # of Pub.	after_burst_window
3161943	1990	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.491596638655462	5y
3164477	1995	Threshold of 0.5%	Earlier Entrants	16.88235294117647	5y
3164477	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	23.167664670658684	5y
3170544	1999	Threshold of 0.5%	Earlier Entrants	12.696969696969695	5y
3170544	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.475770925110131	5y
3170570	2003	Threshold of 0.5%	Earlier Entrants	13.3	5y
3170570	2003	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.602985074626863	5y
3171478	1997	Threshold of 0.5%	Earlier Entrants	11.5	5y
3171478	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.603686635944701	5y
3171591	1989	Threshold of 0.5%	Earlier Entrants	15.4	5y
3171591	1989	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.082706766917294	5y
3174641	2006	Threshold of 0.5%	Earlier Entrants	19.625	5y
3174641	2006	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.83783783783784	5y
3180355	1996	Threshold of 0.5%	Earlier Entrants	17.115384615384617	5y
3180355	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.823899371069182	5y
3182869	2000	Threshold of 0.5%	Earlier Entrants	7.772727272727272	5y
3182869	2000	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.29903536977492	5y
3183419	1985	Threshold of 0.5%	Earlier Entrants	11.92	5y
3183419	1985	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.71951219512195	5y
3183666	1995	Threshold of 0.5%	Earlier Entrants	9.583333333333334	5y
3183666	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	6.558139534883721	5y
3185548	2000	Threshold of 0.5%	Earlier Entrants	13.236842105263158	5y
3185548	2000	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.212871287128714	5y
3186693	2014	Threshold of 0.5%	Earlier Entrants	29.75	5y
3186693	2014	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.225961538461538	5y
3186710	1999	Threshold of 0.5%	Earlier Entrants	4.5	5y
3186710	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.88679245283019	5y
3186735	2005	Threshold of 0.5%	Earlier Entrants	9.647058823529411	5y
3186735	2005	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.073170731707316	5y
3190330	2000	Threshold of 0.5%	Earlier Entrants	26.875	5y
3190330	2000	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.414634146341465	5y
3191102	1995	Threshold of 0.5%	Earlier Entrants	4.92	5y
3191102	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.568807339449541	5y
3191103	1995	Threshold of 0.5%	Earlier Entrants	6.6	5y
3191103	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.157894736842105	5y
3192533	1994	Threshold of 0.5%	Earlier Entrants	10.666666666666666	5y
3192533	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.66906474820144	5y
3200837	2008	Threshold of 0.5%	Earlier Entrants	9.333333333333334	5y
3200837	2008	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.333333333333334	5y
3200858	2004	Threshold of 0.5%	Earlier Entrants	14.478260869565217	5y
3200858	2004	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	19.022727272727277	5y
3258351	1997	Threshold of 0.5%	Earlier Entrants	10.666666666666666	5y
3258351	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.90725806451613	5y
3260033	1994	Threshold of 0.5%	Earlier Entrants	14.89655172413793	5y
3260033	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.932038834951456	5y
3260978	1997	Threshold of 0.5%	Earlier Entrants	15.166666666666666	5y
3260978	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.56326530612245	5y
3263973	1997	Threshold of 0.5%	Earlier Entrants	13.158620689655171	5y
3263973	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.488330341113103	5y
3278314	2005	Threshold of 0.5%	Earlier Entrants	11	5y
3278314	2005	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.072368421052632	5y
3279151	2001	Threshold of 0.5%	Earlier Entrants	14	5y
3279151	2001	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.079819277108436	5y
3279152	1996	Threshold of 0.5%	Earlier Entrants	9.024390243902438	5y
3279152	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.307086614173228	5y
3283232	2006	Threshold of 0.5%	Earlier Entrants	17.291666666666668	5y
3283232	2006	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.031042128603104	5y
3292523	1996	Threshold of 0.5%	Earlier Entrants	9.941176470588236	5y
3292523	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.792899408284024	5y
3297132	2005	Threshold of 0.5%	Earlier Entrants	21	5y
3297132	2005	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.574074074074074	5y
3298247	2002	Threshold of 0.5%	Earlier Entrants	17.838709677419356	5y
3298247	2002	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.064885496183209	5y
3301842	1993	Threshold of 0.5%	Earlier Entrants	6.8	5y
3301842	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.571428571428571	5y
3303402	2000	Threshold of 0.5%	Earlier Entrants	7.071428571428571	5y
3303402	2000	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.853846153846154	5y
3312016	1998	Threshold of 0.5%	Earlier Entrants	11.175438596491228	5y
3312016	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.797546012269938	5y
3316202	2001	Threshold of 0.5%	Earlier Entrants	18.02857142857143	5y
3316202	2001	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.505434782608695	5y
3316203	1997	Threshold of 0.5%	Earlier Entrants	7.911764705882353	5y
3316203	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.076595744680851	5y
3335541	1999	Threshold of 0.5%	Earlier Entrants	5.923076923076923	5y
3335541	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.650406504065041	5y
3335547	1999	Threshold of 0.5%	Earlier Entrants	8.481481481481481	5y
3335547	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.294444444444444	5y
3335644	2004	Threshold of 0.5%	Earlier Entrants	5.925925925925926	5y
3335644	2004	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.916666666666666	5y
3336775	1999	Threshold of 0.5%	Earlier Entrants	12.409090909090908	5y
3336775	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.69098712446352	5y
3337221	2002	Threshold of 0.5%	Earlier Entrants	6.857142857142857	5y
3337221	2002	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.404255319148936	5y
3343348	2006	Threshold of 0.5%	Earlier Entrants	12.571428571428571	5y
3343348	2006	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.114583333333334	5y
3346210	1996	Threshold of 0.5%	Earlier Entrants	18.683333333333337	5y
3346210	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	16.132075471698112	5y
3346845	2004	Threshold of 0.5%	Earlier Entrants	75	5y
3346845	2004	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.244827586206895	5y
3350803	1997	Threshold of 0.5%	Earlier Entrants	13.660714285714286	5y
3350803	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.259668508287293	5y
3356683	2003	Threshold of 0.5%	Earlier Entrants	12.840909090909092	5y
3356683	2003	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.083067092651758	5y
3360782	2013	Threshold of 0.5%	Earlier Entrants	12.7	5y
3360782	2013	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.625925925925928	5y
3360793	2002	Threshold of 0.5%	Earlier Entrants	14.825	5y
3360793	2002	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.105882352941176	5y
3366742	2010	Threshold of 0.5%	Earlier Entrants	11.869565217391305	5y
3366742	2010	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.890322580645162	5y
3367096	2004	Threshold of 0.5%	Earlier Entrants	2.8	5y
3367096	2004	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.159090909090908	5y
3368310	1999	Threshold of 0.5%	Earlier Entrants	10.88888888888889	5y
3368310	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.098360655737704	5y
3385644	1998	Threshold of 0.5%	Earlier Entrants	16.529411764705884	5y
3385644	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.459558823529411	5y
3392022	1996	Threshold of 0.5%	Earlier Entrants	15.714285714285714	5y
3392022	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.245283018867925	5y
3392046	1997	Threshold of 0.5%	Earlier Entrants	12.636363636363637	5y
3392046	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.425531914893616	5y
3422414	2001	Threshold of 0.5%	Earlier Entrants	8.11111111111111	5y
3422414	2001	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.916666666666666	5y
3422415	2007	Threshold of 0.5%	Earlier Entrants	9.933333333333334	5y
3422415	2007	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.673267326732674	5y
3422429	1991	Threshold of 0.5%	Earlier Entrants	17	5y
3422429	1991	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.885572139303482	5y
3422744	1992	Threshold of 0.5%	Earlier Entrants	12.166666666666666	5y
3422744	1992	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.24731182795699	5y
3422755	2003	Threshold of 0.5%	Earlier Entrants	1	5y
3422755	2003	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.125	5y
3425718	1998	Threshold of 0.5%	Earlier Entrants	14.121951219512194	5y
3425718	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.631979695431472	5y
3427047	1999	Threshold of 0.5%	Earlier Entrants	11.846153846153848	5y
3427047	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.1755102040816325	5y
3427092	1997	Threshold of 0.5%	Earlier Entrants	14.76923076923077	5y
3427092	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.438235294117646	5y
3456179	2014	Threshold of 0.5%	Earlier Entrants	27.95	5y
3456179	2014	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.13586956521739	5y
3456586	2003	Threshold of 0.5%	Earlier Entrants	10.571428571428571	5y
3456586	2003	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.522012578616351	5y
3456602	1991	Threshold of 0.5%	Earlier Entrants	17.639344262295083	5y
3456602	1991	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.870860927152318	5y
3456603	1993	Threshold of 0.5%	Earlier Entrants	13.2	5y
3456603	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.056818181818182	5y
3461460	1995	Threshold of 0.5%	Earlier Entrants	13.46	5y
3461460	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.892215568862277	5y
3462705	1997	Threshold of 0.5%	Earlier Entrants	7.921052631578948	5y
3462705	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.077272727272728	5y
3462743	1996	Threshold of 0.5%	Earlier Entrants	12.430769230769233	5y
3462743	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.091269841269842	5y
3464970	1994	Threshold of 0.5%	Earlier Entrants	10.914893617021276	5y
3464970	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.64406779661017	5y
3464974	2010	Threshold of 0.5%	Earlier Entrants	8.173913043478262	5y
3464974	2010	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	4.873333333333333	5y
3465432	1991	Threshold of 0.5%	Earlier Entrants	14.333333333333334	5y
3465432	1991	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.688	5y
3466162	1997	Threshold of 0.5%	Earlier Entrants	15.113636363636363	5y
3466162	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.934426229508198	5y
3467350	1993	Threshold of 0.5%	Earlier Entrants	23.05263157894737	5y
3467350	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	16.64864864864865	5y
3467360	1984	Threshold of 0.5%	Earlier Entrants	8.76	5y
3467360	1984	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.366336633663366	5y
3467820	2005	Threshold of 0.5%	Earlier Entrants	39.84615384615385	5y
3467820	2005	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	17.074418604651164	5y
3469135	1997	Threshold of 0.5%	Earlier Entrants	16	5y
3469135	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.414225941422592	5y
3473476	2003	Threshold of 0.5%	Earlier Entrants	7.538461538461538	5y
3473476	2003	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	6.670995670995671	5y
3475694	1993	Threshold of 0.5%	Earlier Entrants	8.615384615384615	5y
3475694	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.653631284916202	5y
3478711	1998	Threshold of 0.5%	Earlier Entrants	9.95	5y
3478711	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.545751633986928	5y
3480522	1999	Threshold of 0.5%	Earlier Entrants	16.974358974358974	5y
3480522	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.25177304964539	5y
3480709	1997	Threshold of 0.5%	Earlier Entrants	16.272727272727273	5y
3480709	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.107784431137723	5y
3484616	1997	Threshold of 0.5%	Earlier Entrants	15.372549019607844	5y
3484616	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.747747747747749	5y
3485096	1997	Threshold of 0.5%	Earlier Entrants	10.095238095238097	5y
3485096	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.346153846153848	5y
3485196	1990	Threshold of 0.5%	Earlier Entrants	13.632352941176473	5y
3485196	1990	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.848484848484848	5y
3486296	1993	Threshold of 0.5%	Earlier Entrants	7.666666666666667	5y
3486296	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.333333333333333	5y
3489101	1993	Threshold of 0.5%	Earlier Entrants	10.761904761904765	5y
3489101	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.880597014925373	5y
3489234	1997	Threshold of 0.5%	Earlier Entrants	15.333333333333334	5y
3489234	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	16.75092936802974	5y
3491049	1994	Threshold of 0.5%	Earlier Entrants	18.04255319148936	5y
3491049	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.90277777777778	5y
3491157	1990	Threshold of 0.5%	Earlier Entrants	10.22222222222222	5y
3491157	1990	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	19.6	5y
3492225	2005	Threshold of 0.5%	Earlier Entrants	11.058823529411764	5y
3492225	2005	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.560344827586206	5y
3496598	1987	Threshold of 0.5%	Earlier Entrants	11.766666666666667	5y
3496598	1987	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.3013698630137	5y
3497989	1994	Threshold of 0.5%	Earlier Entrants	14.051724137931034	5y
3497989	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.86896551724138	5y
3509987	1988	Threshold of 0.5%	Earlier Entrants	8.827586206896552	5y
3509987	1988	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.35483870967742	5y
3511022	1989	Threshold of 0.5%	Earlier Entrants	14.842857142857143	5y
3511022	1989	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.409448818897635	5y
3511083	1993	Threshold of 0.5%	Earlier Entrants	13.105960264900665	5y
3511083	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.8	5y
3511897	1991	Threshold of 0.5%	Earlier Entrants	8.4	5y
3511897	1991	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.145348837209303	5y
3512734	1988	Threshold of 0.5%	Earlier Entrants	8.93939393939394	5y
3512734	1988	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.98984771573604	5y
3513607	1990	Threshold of 0.5%	Earlier Entrants	13.142857142857142	5y
3513607	1990	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.4375	5y
3515348	1993	Threshold of 0.5%	Earlier Entrants	4.466666666666667	5y
3515348	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.707692307692309	5y
3517880	1994	Threshold of 0.5%	Earlier Entrants	20.176470588235293	5y
3517880	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	17.5531914893617	5y
3519829	1990	Threshold of 0.5%	Earlier Entrants	9.61111111111111	5y
3519829	1990	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.584070796460177	5y
3520341	1996	Threshold of 0.5%	Earlier Entrants	11.125	5y
3520341	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.950819672131148	5y
3520569	1996	Threshold of 0.5%	Earlier Entrants	18.176470588235293	5y
3520569	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.755813953488373	5y
3526335	1996	Threshold of 0.5%	Earlier Entrants	12.818181818181818	5y
3526335	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.260869565217392	5y
3528219	1998	Threshold of 0.5%	Earlier Entrants	11.434782608695652	5y
3528219	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.426229508196721	5y
3529036	1998	Threshold of 0.5%	Earlier Entrants	9.590909090909092	5y
3529036	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.139830508474576	5y
3529094	1994	Threshold of 0.5%	Earlier Entrants	12.733333333333333	5y
3529094	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	11.753086419753089	5y
3531208	2009	Threshold of 0.5%	Earlier Entrants	20.615384615384617	5y
3531208	2009	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	6.908108108108108	5y
3532119	1996	Threshold of 0.5%	Earlier Entrants	6	5y
3532119	1996	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	6.923076923076923	5y
3536744	1995	Threshold of 0.5%	Earlier Entrants	7.095238095238095	5y
3536744	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.497354497354497	5y
3536920	2000	Threshold of 0.5%	Earlier Entrants	16	5y
3536920	2000	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.423580786026202	5y
3539626	1995	Threshold of 0.5%	Earlier Entrants	13.5	5y
3539626	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.792682926829269	5y
3540946	2000	Threshold of 0.5%	Earlier Entrants	5	5y
3540946	2000	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	16.18918918918919	5y
3540960	1995	Threshold of 0.5%	Earlier Entrants	9.983050847457626	5y
3540960	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.496466431095406	5y
3542031	1997	Threshold of 0.5%	Earlier Entrants	2.75	5y
3542031	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.458015267175572	5y
3544793	1995	Threshold of 0.5%	Earlier Entrants	22.72093023255814	5y
3544793	1995	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.529411764705882	5y
3546141	2006	Threshold of 0.5%	Earlier Entrants	8.368421052631579	5y
3546141	2006	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.52808988764045	5y
3548950	1992	Threshold of 0.5%	Earlier Entrants	15.020408163265309	5y
3548950	1992	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	12.471204188481677	5y
3552042	2005	Threshold of 0.5%	Earlier Entrants	19.571428571428573	5y
3552042	2005	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	7.201520912547529	5y
3558367	2014	Threshold of 0.5%	Earlier Entrants	1.5	5y
3558367	2014	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	6.613636363636363	5y
3566712	2001	Threshold of 0.5%	Earlier Entrants	15.75	5y
3566712	2001	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.868020304568528	5y
3566750	1998	Threshold of 0.5%	Earlier Entrants	11.628571428571428	5y
3566750	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.223880597014926	5y
3567361	1997	Threshold of 0.5%	Earlier Entrants	12.433333333333334	5y
3567361	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.388586956521738	5y
3572038	2002	Threshold of 0.5%	Earlier Entrants	4.533333333333333	5y
3572038	2002	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.293859649122806	5y
3576671	1999	Threshold of 0.5%	Earlier Entrants	6.619047619047619	5y
3576671	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	14.479310344827589	5y
3578040	1994	Threshold of 0.5%	Earlier Entrants	18.151515151515152	5y
3578040	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.259109311740891	5y
3578042	1994	Threshold of 0.5%	Earlier Entrants	25.823529411764707	5y
3578042	1994	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	15.672566371681416	5y
3578506	1993	Threshold of 0.5%	Earlier Entrants	11.80327868852459	5y
3578506	1993	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.172222222222222	5y
3578540	2002	Threshold of 0.5%	Earlier Entrants	13	5y
3578540	2002	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.17123287671233	5y
3579923	1990	Threshold of 0.5%	Earlier Entrants	8.478260869565217	5y
3579923	1990	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.560975609756095	5y
3579959	2009	Threshold of 0.5%	Earlier Entrants	14.741935483870968	5y
3579959	2009	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	17.42316258351893	5y
3593261	1998	Threshold of 0.5%	Earlier Entrants	14.774193548387096	5y
3593261	1998	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	13.866438356164384	5y
3593264	1999	Threshold of 0.5%	Earlier Entrants	9.55	5y
3593264	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	6.0814814814814815	5y
3597357	1997	Threshold of 0.5%	Earlier Entrants	14.085714285714284	5y
3597357	1997	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	9.546961325966851	5y
3598464	1999	Threshold of 0.5%	Earlier Entrants	28.6	5y
3598464	1999	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	10.85024154589372	5y
3598716	1991	Threshold of 0.5%	Earlier Entrants	12.16	5y
3598716	1991	Threshold of 0.5%	Near-Collapse Actives (≤ 2y)	8.907563025210084	5y
3605338	1997	Threshold of 0.5%	Earlier Entrants	27.060606060606062	5y
